"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.binary_split","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","train_dataset_acc","train_dataset_acc_benign","train_dataset_acc_malignant","train_dataset_f1","train_dataset_f1_benign","train_dataset_f1_malignant","train_dataset_iou","train_dataset_iou_benign","train_dataset_iou_malignant","train_per_image_acc","train_per_image_acc_benign","train_per_image_acc_malignant","train_per_image_f1","train_per_image_f1_benign","train_per_image_f1_malignant","train_per_image_iou","train_per_image_iou_benign","train_per_image_iou_malignant","trainer/global_step","valid_dataset_acc","valid_dataset_acc_benign","valid_dataset_acc_malignant","valid_dataset_f1","valid_dataset_f1_benign","valid_dataset_f1_malignant","valid_dataset_iou","valid_dataset_iou_benign","valid_dataset_iou_malignant","valid_per_image_acc","valid_per_image_acc_benign","valid_per_image_acc_malignant","valid_per_image_f1","valid_per_image_f1_benign","valid_per_image_f1_malignant","valid_per_image_iou","valid_per_image_iou_benign","valid_per_image_iou_malignant","test_dataset_acc","test_dataset_acc_benign","test_dataset_acc_malignant","test_dataset_f1","test_dataset_f1_benign","test_dataset_f1_malignant","test_dataset_iou","test_dataset_iou_benign","test_dataset_iou_malignant","test_per_image_acc","test_per_image_acc_benign","test_per_image_acc_malignant","test_per_image_f1","test_per_image_f1_benign","test_per_image_f1_malignant","test_per_image_iou","test_per_image_iou_benign","test_per_image_iou_malignant"
"_data_corrected_w_annotation_r2_manet","finished","-","","","2025-05-21T00:13:41.000Z","188","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","81","0.9963194131851196","0.9979687929153442","0.993089199066162","0.9784964323043824","0.9809157848358154","0.9766322374343872","0.9579088687896729","0.9625586867332458","0.9543470144271852","0.9963194131851196","0.9979687929153442","0.993089199066162","0.9570568799972534","0.9651038646697998","0.9327481985092164","0.927120566368103","0.9336447715759276","0.9061158895492554","81","0.9254413843154908","0.9589197635650636","0.8690400123596191","0.5520215034484863","0.5806910395622253","0.5499540567398071","0.38153019547462463","0.42150071263313293","0.3804507553577423","0.9254413843154908","0.9589197635650636","0.8690400123596191","0.5913137197494507","0.6220768690109253","0.5458295941352844","0.47682124376297","0.5200173854827881","0.40759116411209106","0.9271664023399352","0.953908920288086","0.8757188320159912","0.5885783433914185","0.6901453733444214","0.4416217803955078","0.4171024560928345","0.5310625433921814","0.28731364011764526","0.9271664023399352","0.953908920288086","0.8757188320159912","0.5828269720077515","0.6476976871490479","0.4601939916610718","0.4597707390785218","0.5318716764450073","0.3222127854824066"
"_data_corrected_w_annotation_r2_pspnet","finished","-","","","2025-05-21T00:10:25.000Z","184","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","80","0.9966040849685668","0.9979463815689088","0.9938758611679076","0.9801198840141296","0.9808235168457032","0.9789831638336182","0.9610438346862792","0.9623706936836244","0.9589040875434875","0.9966040849685668","0.9979465007781982","0.9938759207725524","0.9604272842407228","0.9684547781944276","0.9446866512298584","0.9331879019737244","0.9395585060119628","0.920524835586548","80","0.9278564453125","0.958715319633484","0.8762929439544678","0.5870446562767029","0.6002408266067505","0.594825267791748","0.41582709550857544","0.4409810304641723","0.4244990348815918","0.9278564453125","0.958715319633484","0.8762930035591125","0.6080181002616882","0.6211759448051453","0.5947738885879517","0.48975038528442383","0.5137255787849426","0.45590758323669434","0.9236466884613036","0.946074366569519","0.8804948329925537","0.5794957876205444","0.6483315229415894","0.4837238788604736","0.40807777643203735","0.48066073656082153","0.3233216404914856","0.9236466288566588","0.946074366569519","0.8804948329925537","0.5833044648170471","0.6218754053115845","0.5115383863449097","0.45489779114723206","0.5006408095359802","0.36812129616737366"
"_data_uncorrected_r2_deeplabv3plus","finished","-","","","2025-05-21T00:06:23.000Z","230","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","101","0.997224509716034","0.998285949230194","0.9955554008483888","0.985011100769043","0.9831562042236328","0.9852592945098876","0.9704653024673462","0.9668794870376588","0.9709516167640686","0.9972244501113892","0.9982858896255492","0.9955554008483888","0.9646230936050416","0.957060694694519","0.978507161140442","0.9415472745895386","0.9319115281105042","0.9582178592681884","101","0.9319087862968444","0.9459543228149414","0.8865535259246826","0.6259168386459351","0.6650362014770508","0.5027289390563965","0.4558371603488922","0.4982622265815735","0.3470883369445801","0.9319087266921996","0.9459543228149414","0.8865535259246826","0.5927858352661133","0.6269925832748413","0.4816635847091675","0.46684297919273376","0.5002227425575256","0.34894120693206787","0.9331982135772704","0.9541364312171936","0.8854159712791443","0.5781713724136353","0.6511310338973999","0.4839246273040771","0.40880221128463745","0.48352017998695374","0.32375532388687134","0.9331982135772704","0.9541364312171936","0.8854160308837891","0.5925315618515015","0.642852783203125","0.49289608001708984","0.46630650758743286","0.5166798233985901","0.3662376403808594"
"_data_uncorrected_r2_unet","finished","-","","","2025-05-21T00:01:11.000Z","300","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","135","0.9977325201034546","0.9986779689788818","0.996156930923462","0.9877321720123292","0.9881077408790588","0.9874881505966188","0.9757618308067322","0.9764972925186156","0.975287675857544","0.9977325201034546","0.9986779689788818","0.996156930923462","0.9798969030380248","0.9784175753593444","0.9821000695228576","0.9609326720237732","0.958175539970398","0.9650158882141112","135","0.9301744103431702","0.9444131851196288","0.8862980008125305","0.6388733386993408","0.6712133884429932","0.5368321537971497","0.46941301226615906","0.5054816007614136","0.3740653991699219","0.9301744103431702","0.9444133043289183","0.8862980604171753","0.5939304828643799","0.6183080673217773","0.5058963298797607","0.4627425074577331","0.48631319403648376","0.36947232484817505","0.9286166429519652","0.9490969181060792","0.8824557065963745","0.5648456811904907","0.6266599893569946","0.4841194152832031","0.39564383029937744","0.4578065574169159","0.3223612308502197","0.9286165833473206","0.9490969181060792","0.8824557065963745","0.5779227614402771","0.6197077035903931","0.4996841847896576","0.44662657380104065","0.48636186122894287","0.3720340430736542"
"_data_uncorrected_r2_unetplusplus","finished","-","","","2025-05-20T23:57:07.000Z","232","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","102","0.9973568320274352","0.9984722137451172","0.9955707788467408","0.9856956601142884","0.9860527515411376","0.9852592945098876","0.9717967510223388","0.9724898338317872","0.9709543585777284","0.9973567724227904","0.9984722137451172","0.9955707788467408","0.9755470156669616","0.9735866785049438","0.978897511959076","0.953157126903534","0.9498143196105956","0.958945631980896","102","0.9281214475631714","0.941226363182068","0.8844087719917297","0.6119742393493652","0.6438201665878296","0.5035468339920044","0.44113773107528687","0.47488898038864136","0.34612634778022766","0.9281214475631714","0.9412264227867126","0.8844087719917297","0.582186222076416","0.6086634397506714","0.4834744930267334","0.4504101276397705","0.4747479557991028","0.3496039807796478","0.9293792843818665","0.9520684480667114","0.8780090808868408","0.5554370880126953","0.6405607461929321","0.44326984882354736","0.38613390922546387","0.4717574119567871","0.2882802486419678","0.9293792247772216","0.9520684480667114","0.8780090808868408","0.5757911205291748","0.6315628290176392","0.46615922451019287","0.4478921294212342","0.49933555722236633","0.3476398289203644"
"_data_uncorrected_r2_manet","finished","-","","","2025-05-20T23:53:08.000Z","228","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","101","0.9972918033599854","0.9983571767807008","0.9956136345863342","0.9853852987289428","0.9839277267456056","0.9854615926742554","0.9711922407150269","0.96837055683136","0.971345067024231","0.9972918033599854","0.998357117176056","0.9956136345863342","0.965264081954956","0.9579346179962158","0.9788475036621094","0.9427229166030884","0.9335062503814696","0.9588509798049928","101","0.9307205080986024","0.9445102214813232","0.8849064111709595","0.6283707618713379","0.6618231534957886","0.5121513605117798","0.4584310054779053","0.49478408694267273","0.355920672416687","0.9307205080986024","0.944510281085968","0.8849064111709595","0.5899827480316162","0.6153565645217896","0.4908426702022553","0.4622681736946106","0.4863712191581726","0.3588305115699768","0.9310495853424072","0.9521626234054564","0.8832213878631592","0.5681179761886597","0.6387196779251099","0.47646838426589966","0.3993343710899353","0.4706507921218872","0.31716352701187134","0.9310495853424072","0.9521625638008118","0.883221447467804","0.5817679166793823","0.629623293876648","0.4902268052101135","0.4540700912475586","0.4997408390045166","0.366913378238678"
"_data_uncorrected_r2_pspnet","finished","-","","","2025-05-20T23:47:18.000Z","338","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","155","0.9980400800704956","0.9988906383514404","0.9967076778411864","0.9894039630889891","0.989801287651062","0.989184021949768","0.9790306091308594","0.9798085689544678","0.9786005020141602","0.998039960861206","0.9988906979560852","0.9967076182365416","0.9807068109512328","0.9788603782653807","0.9837679266929626","0.9629625082015992","0.959787368774414","0.9682350158691406","155","0.9275617599487304","0.942531943321228","0.8843677043914795","0.6087806224822998","0.6425648927688599","0.517176628112793","0.4376324117183686","0.47348126769065857","0.3536227345466614","0.9275617003440856","0.9425320625305176","0.8843677043914795","0.5729798674583435","0.6071296334266663","0.4850885570049286","0.4436270594596863","0.47677892446517944","0.3474608063697815","0.9308295249938964","0.9527979493141174","0.8808741569519043","0.559744119644165","0.637550413608551","0.4603315591812134","0.3903816044330597","0.468440294265747","0.302993506193161","0.9308295249938964","0.9527980089187622","0.8808742165565491","0.5733504295349121","0.6230191588401794","0.476574182510376","0.4435679316520691","0.4901844263076782","0.35278400778770447"
"_data_corrected_wo_annotation_r1_deeplabv3plus","finished","-","","","2025-05-20T23:42:46.000Z","260","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","115","0.9959671497344972","0.99839985370636","0.9927969574928284","0.9809355735778807","0.9883090257644652","0.9766393303871156","0.9626089930534364","0.9768887758255004","0.9544181823730468","0.9959671497344972","0.9983997941017152","0.9927970170974731","0.9647568464279176","0.9731841087341307","0.953162670135498","0.941329538822174","0.9485150575637816","0.9314926266670228","115","0.9252857565879822","0.94482159614563","0.8949993848800659","0.6259141564369202","0.6237719058990479","0.6293405890464783","0.455588161945343","0.45341119170188904","0.4591693878173828","0.9252856969833374","0.94482159614563","0.8949993848800659","0.5790152549743652","0.5560004711151123","0.6158233880996704","0.445044219493866","0.4330369234085083","0.4631747007369995","0.9331806898117064","0.9557604789733888","0.8989105820655823","0.6824237108230591","0.6201678514480591","0.6885530948638916","0.5226711630821228","0.4708279967308045","0.5257058143615723","0.9331806898117064","0.9557604789733888","0.8989105224609375","0.5728530883789062","0.5448027849197388","0.607763409614563","0.45425987243652344","0.4350270628929138","0.4760208129882813"
"_data_corrected_wo_annotation_r1_unet","finished","-","","","2025-05-20T23:38:05.000Z","270","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","119","0.996408462524414","0.9984943270683287","0.9939860105514526","0.9829964637756348","0.9884625673294068","0.9806984066963196","0.9665937423706056","0.977189004421234","0.962172031402588","0.996408462524414","0.998494267463684","0.9939860701560974","0.9677069187164308","0.9759658575057985","0.96127450466156","0.9467700123786926","0.9535074234008788","0.9427728652954102","119","0.9272056818008424","0.9489753246307372","0.8934023976325989","0.6263018846511841","0.6438708305358887","0.6118358969688416","0.45594727993011475","0.4749176800251007","0.44076472520828247","0.9272055625915528","0.9489753246307372","0.8934024572372437","0.5887857675552368","0.5778300762176514","0.6056132912635803","0.4536275267601013","0.4493575692176819","0.4590571522712707","0.9338488578796388","0.9575051069259644","0.898734450340271","0.6801412105560303","0.6295421123504639","0.6833553314208984","0.521769642829895","0.4806334376335144","0.5208616256713867","0.9338487386703492","0.9575051069259644","0.898734450340271","0.574042797088623","0.5450749397277832","0.6103184223175049","0.44898176193237305","0.4279844164848328","0.47393798828125"
"_data_corrected_wo_annotation_r1_unetplusplus","finished","-","","","2025-05-20T23:33:13.000Z","281","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","126","0.996871292591095","0.9983848929405212","0.9949847459793092","0.9854161739349364","0.988048791885376","0.9840751886367798","0.9712527990341188","0.9763799905776978","0.9686512351036072","0.9968712329864502","0.998384952545166","0.9949847459793092","0.9764522314071656","0.9768545031547546","0.976215124130249","0.9547685384750366","0.95521742105484","0.9546774625778198","126","0.9232941269874572","0.941291332244873","0.895435631275177","0.628771185874939","0.6163105964660645","0.6406500339508057","0.4589780271053314","0.4458342492580414","0.47159504890441895","0.9232941269874572","0.941291332244873","0.895435631275177","0.5716758966445923","0.5431118011474609","0.6176071166992188","0.4403181672096253","0.4200095534324646","0.472293496131897","0.9284677505493164","0.9489378929138184","0.8967334032058716","0.6776123642921448","0.5971451997756958","0.6920414566993713","0.5179023742675781","0.45266222953796387","0.5296059846878052","0.9284677505493164","0.9489379525184632","0.8967334032058716","0.5615718960762024","0.5197759866714478","0.6148866415023804","0.4434515237808227","0.4122419953346253","0.4809213876724243"
"_data_corrected_wo_annotation_r1_manet","finished","-","","","2025-05-20T23:28:37.000Z","265","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","118","0.9966835975646972","0.9984731674194336","0.9944111704826356","0.9845567941665648","0.9886590242385864","0.9820661544799804","0.9695854783058168","0.9775748252868652","0.9647774696350098","0.9966835379600524","0.9984731674194336","0.9944112300872804","0.9749714732170104","0.9768189787864684","0.9729673862457277","0.9523916244506836","0.9550793170928956","0.9495500922203064","118","0.9293810725212096","0.9497017860412598","0.8981142044067383","0.6309506893157959","0.6434377431869507","0.6235038042068481","0.46088075637817383","0.4745656847953797","0.4529825448989868","0.9293810129165648","0.9497017860412598","0.8981142044067383","0.5877559185028076","0.5697749257087708","0.6173505783081055","0.4571496844291687","0.4502506256103515","0.4679090082645416","0.9321560859680176","0.9553945064544678","0.897265613079071","0.6682090163230896","0.6141030788421631","0.6695160865783691","0.507030725479126","0.464261531829834","0.5040594339370728","0.9321560859680176","0.9553945064544678","0.8972656726837158","0.5655145645141602","0.5378466248512268","0.5994006991386414","0.4441848993301392","0.4278962016105652","0.460893452167511"
"_data_corrected_wo_annotation_r1_pspnet","finished","-","","","2025-05-20T23:24:00.000Z","265","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","118","0.9965234398841858","0.9985686540603638","0.9939682483673096","0.983767569065094","0.989387035369873","0.9802278876304626","0.9680721163749696","0.9789985418319702","0.9612882137298584","0.996523380279541","0.9985686540603638","0.9939682483673096","0.971023678779602","0.978296399116516","0.9626733064651488","0.9501849412918092","0.957816243171692","0.941583812236786","118","0.9259529113769532","0.9467366933822632","0.8939527869224548","0.6180698275566101","0.6324598789215088","0.6085795164108276","0.44725966453552246","0.4627172350883484","0.437404066324234","0.9259529113769532","0.9467366933822632","0.8939528465270996","0.5822336673736572","0.5689265131950378","0.6043814420700073","0.4493928551673889","0.442915678024292","0.460135817527771","0.9335584044456482","0.9584572911262512","0.8966342210769653","0.6746065020561218","0.631557285785675","0.673287034034729","0.5151150822639465","0.4813527762889862","0.5091724991798401","0.9335583448410034","0.9584572315216064","0.8966342210769653","0.5668066740036011","0.5399945378303528","0.6025514006614685","0.44508230686187744","0.428432434797287","0.46585920453071594"
"_data_corrected_w_annotation_r1_deeplabv3plus","finished","-","","","2025-05-20T23:20:53.000Z","175","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","75","0.9961810111999512","0.997732162475586","0.993077516555786","0.9781267046928406","0.9788386821746826","0.9777406454086304","0.9572007656097412","0.9585734605789183","0.9564582109451294","0.9961808919906616","0.997732162475586","0.9930776357650756","0.955731987953186","0.9632933139801024","0.9448524117469788","0.924717128276825","0.9303410053253174","0.9181250929832458","75","0.9293572306632996","0.9584060907363892","0.8805510997772217","0.5977667570114136","0.5927521586418152","0.6131135821342468","0.4265998601913452","0.4308370351791382","0.4431062936782837","0.9293572306632996","0.9584060907363892","0.8805510997772217","0.6126989722251892","0.6233996152877808","0.6024976968765259","0.497443825006485","0.5193238258361816","0.46521174907684326","0.9269872903823853","0.9489848017692566","0.8848210573196411","0.6109579801559448","0.6708847284317017","0.5299967527389526","0.4402677714824677","0.5055149793624878","0.36663416028022766","0.9269872903823853","0.9489848017692566","0.8848211169242859","0.604509174823761","0.6363750100135803","0.5468301773071289","0.4756579399108886","0.5130341053009033","0.40644320845603943"
"_data_corrected_w_annotation_r1_unet","finished","-","","","2025-05-20T23:17:28.000Z","194","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","84","0.9968631267547609","0.9982571601867676","0.9940892457962036","0.9821722507476808","0.9832404851913452","0.9815565347671508","0.9649770259857178","0.967037796974182","0.9637901186943054","0.996863067150116","0.9982571601867676","0.9940892457962036","0.962336540222168","0.9708422422409058","0.9476586580276488","0.936787724494934","0.9440067410469056","0.924775779247284","84","0.9257927536964417","0.9586652517318726","0.8702171444892883","0.5590078830718994","0.5863136649131775","0.5571455955505371","0.3884575366973877","0.4263754487037658","0.3867149353027344","0.9257927536964417","0.9586652517318726","0.8702170848846436","0.5878595113754272","0.6136579513549805","0.5509145259857178","0.47322845458984375","0.5106139779090881","0.4139847159385681","0.9269545078277588","0.9529974460601808","0.8769064545631409","0.5944327712059021","0.6901116371154785","0.4540333151817322","0.4231412708759308","0.5319004058837891","0.29711058735847473","0.9269545078277588","0.9529973268508912","0.8769065141677856","0.5661296248435974","0.6129690408706665","0.4773375988006592","0.4439716339111328","0.5001404285430908","0.3363800644874573"
