"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.gamma","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","test_dataset_acc","test_dataset_f1","test_dataset_iou","test_per_image_acc","test_per_image_f1","test_per_image_iou","train_dataset_acc","train_dataset_f1","train_dataset_iou","train_per_image_acc","train_per_image_f1","train_per_image_iou","trainer/global_step","valid_dataset_acc","valid_dataset_f1","valid_dataset_iou","valid_per_image_acc","valid_per_image_f1","valid_per_image_iou"
"experiment1_data_uncorrected_r3_deeplabv3plus","finished","-","","","2025-05-19T02:36:09.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9220689535140992","0.3561086654663086","0.2167266607284546","0.9220689535140992","0.4770856499671936","0.38656920194625854","0.9911847114562988","0.951447367668152","0.9076148271560668","0.9911845922470092","0.908265233039856","0.855973482131958","36","0.910029113292694","0.3582022786140442","0.21928831934928897","0.9100290536880492","0.4117598533630371","0.31994467973709106"
"experiment1_data_uncorrected_r3_unet","finished","-","","","2025-05-19T02:34:46.000Z","71","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","26","0.922850787639618","0.3687647581100464","0.226614773273468","0.9228507280349731","0.49139204621315","0.39642173051834106","0.9872891902923584","0.929713010787964","0.868964433670044","0.9872891902923584","0.8685084581375122","0.7985667586326599","26","0.9095792770385742","0.35688698291778564","0.2179972231388092","0.9095792770385742","0.410443127155304","0.31817707419395447"
"experiment1_data_uncorrected_r3_unetplusplus","finished","-","","","2025-05-19T02:33:02.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.922179102897644","0.34019070863723755","0.20498189330101013","0.922179102897644","0.46549737453460693","0.3790348470211029","0.9912809133529664","0.9519941210746764","0.9085924625396729","0.9912809133529664","0.908682107925415","0.8572287559509277","36","0.9090461134910583","0.34072238206863403","0.20697593688964844","0.9090460538864136","0.37904027104377747","0.299100399017334"
"experiment1_data_uncorrected_r3_manet","finished","-","","","2025-05-19T02:31:21.000Z","89","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","35","0.924513339996338","0.38943856954574585","0.24183516204357147","0.9245132207870485","0.5003527402877808","0.4058757722377777","0.9911019802093506","0.9524251222610474","0.9091859459877014","0.9911019206047058","0.9109780788421632","0.8577414155006409","35","0.914038062095642","0.4048616290092468","0.2557379901409149","0.914038062095642","0.4232273995876312","0.33223432302474976"
"experiment1_data_uncorrected_r3_pspnet","finished","-","","","2025-05-19T02:29:37.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.923606276512146","0.3755620121955872","0.23121410608291623","0.923606276512146","0.4872063994407654","0.3974648714065552","0.991155743598938","0.951483964920044","0.90769362449646","0.991155743598938","0.9096527099609376","0.8586335182189941","36","0.9120394587516784","0.38506343960762024","0.24073317646980288","0.9120394587516784","0.4240132570266723","0.33255690336227417"
"experiment1_data_corrected_wo_annotation_r2_deeplabv3plus","finished","-","","","2025-05-19T02:28:27.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.894199788570404","0.0971517264842987","0.05153349041938782","0.8941998481750488","0.2105652540922165","0.15741375088691711","0.9742991924285888","0.8790673017501831","0.7843903303146362","0.9742991924285888","0.8096756935119629","0.7121914625167847","19","0.8980211019515991","0.08046616613864899","0.04248194396495819","0.8980211019515991","0.1877344250679016","0.1340639293193817"
"experiment1_data_corrected_wo_annotation_r2_unet","finished","-","","","2025-05-19T02:27:17.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.913762092590332","0.3839889168739319","0.23922733962535855","0.913762092590332","0.3722391724586487","0.2880522906780243","0.97403085231781","0.8791167736053467","0.7844886779785156","0.9740307927131652","0.8227728009223938","0.7279860973358154","19","0.9120445251464844","0.3468582034111023","0.2106261849403381","0.9120444655418396","0.36240142583847046","0.26606523990631104"
"experiment1_data_corrected_wo_annotation_r2_unetplusplus","finished","-","","","2025-05-19T02:26:09.000Z","56","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r2_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8964023590087891","0.1346297562122345","0.07330890744924545","0.8964023590087891","0.22980910539627075","0.1707170158624649","0.9750906229019164","0.8828967809677124","0.7905470132827759","0.9750906229019164","0.8098095655441284","0.7150713205337524","19","0.8986583948135376","0.10249918699264526","0.054951347410678864","0.8986583948135376","0.184858500957489","0.13063043355941772"
"experiment1_data_corrected_wo_annotation_r2_manet","finished","-","","","2025-05-19T02:24:59.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8983711004257202","0.16626974940299988","0.09201332926750184","0.8983711004257202","0.24733389914035797","0.1935654878616333","0.9749003052711488","0.8816089630126953","0.788524866104126","0.974900245666504","0.811931312084198","0.7165757417678833","19","0.8999043107032776","0.12951834499835968","0.07004465162754059","0.8999042510986328","0.2006147801876068","0.1438208669424057"
"experiment1_data_corrected_wo_annotation_r2_pspnet","finished","-","","","2025-05-19T02:23:48.000Z","59","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.909756064414978","0.3270261883735657","0.1963372528553009","0.909756064414978","0.3228049874305725","0.25049641728401184","0.9733967781066896","0.8758999109268188","0.7792961597442627","0.9733967185020448","0.8195841312408447","0.7228643298149109","19","0.9066896438598632","0.25482332706451416","0.14683368802070618","0.9066896438598632","0.2860836982727051","0.20571139454841617"
"experiment1_data_corrected_w_annotation_r2_deeplabv3plus","finished","-","","","2025-05-19T02:21:17.000Z","140","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","60","0.9163750410079956","0.496051013469696","0.3299856185913086","0.916374921798706","0.5413286685943604","0.4327394962310791","0.995579481124878","0.9736468195915222","0.948750138282776","0.995579481124878","0.9376360177993774","0.90803724527359","60","0.9234058856964112","0.5268458724021912","0.3590913712978363","0.9234058260917664","0.5818876028060913","0.4755667746067047"
"experiment1_data_corrected_w_annotation_r2_unet","finished","-","","","2025-05-19T02:20:11.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9063812494277954","0.2303807437419891","0.13022349774837494","0.9063812494277954","0.3154444694519043","0.2465432286262512","0.9845074415206908","0.9092833399772644","0.8336586356163025","0.984507381916046","0.845031201839447","0.7628902196884155","18","0.9057754278182985","0.25291648507118225","0.14562708139419556","0.9057754278182985","0.3630176186561585","0.2893822491168976"
"experiment1_data_corrected_w_annotation_r2_unetplusplus","finished","-","","","2025-05-19T02:19:04.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r2_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9061771631240844","0.2284972220659256","0.1289877891540527","0.9061771631240844","0.3215932250022888","0.2512831389904022","0.984261155128479","0.9075015187263488","0.8306676149368286","0.9842610955238342","0.8443084955215454","0.7609595060348511","18","0.9054427742958068","0.24912196397781372","0.14322401583194733","0.9054428339004515","0.3700730800628662","0.2955786883831024"
"experiment1_data_corrected_w_annotation_r2_manet","finished","-","","","2025-05-19T02:17:56.000Z","56","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.905159592628479","0.2123708575963974","0.1188194453716278","0.9051594734191896","0.3022385835647583","0.2344630062580109","0.9842113256454468","0.9074546098709106","0.830589771270752","0.9842113256454468","0.8461953401565552","0.7629382014274597","18","0.9040322303771972","0.22480857372283936","0.1276763677597046","0.9040322303771972","0.3393428921699524","0.2706448435783386"
"experiment1_data_corrected_w_annotation_r2_pspnet","finished","-","","","2025-05-19T02:13:30.000Z","255","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","117","0.912324070930481","0.5980726480484009","0.42672082781791687","0.912324070930481","0.5458378791809082","0.4214946925640106","0.99715918302536","0.983679175376892","0.9678975343704224","0.99715918302536","0.961603045463562","0.9409575462341307","117","0.9247212409973145","0.624466061592102","0.45482292771339417","0.9247212409973145","0.6092228889465332","0.4781578183174134"
"experiment1_data_uncorrected_r2_deeplabv3plus","finished","-","","","2025-05-19T02:12:07.000Z","72","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","26","0.9254984855651855","0.41096359491348267","0.25943824648857117","0.9254984259605408","0.5147306323051453","0.413336843252182","0.9874794483184814","0.9308286309242249","0.870840311050415","0.9874794483184814","0.873604416847229","0.8045316934585571","26","0.9150506258010864","0.4234007000923157","0.2690610885620117","0.9150506258010864","0.454931914806366","0.3519500494003296"
"experiment1_data_uncorrected_r2_unet","finished","-","","","2025-05-19T02:10:23.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9229834079742432","0.36049044132232666","0.2199612855911255","0.9229834079742432","0.480999231338501","0.3938639163970947","0.991214394569397","0.9517993330955504","0.908248007297516","0.9912142753601074","0.9091473817825316","0.8578251600265503","36","0.9106996059417723","0.3663676381111145","0.22620394825935364","0.9106995463371276","0.4129859209060669","0.3236563503742218"
"experiment1_data_uncorrected_r2_unetplusplus","finished","-","","","2025-05-19T02:08:39.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9234631061553956","0.3733542263507843","0.22954994440078735","0.9234631061553956","0.4943152070045471","0.4029818773269654","0.9912276268005372","0.9517142176628112","0.9080657958984376","0.9912275671958924","0.9086673259735109","0.8570241928100586","36","0.9114156365394592","0.3744056224822998","0.23212409019470215","0.9114155769348145","0.41952621936798096","0.32952773571014404"
"experiment1_data_uncorrected_r2_manet","finished","-","","","2025-05-19T02:06:55.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9234310388565063","0.3638616502285004","0.2223906368017197","0.9234310388565063","0.48317980766296387","0.3960409164428711","0.9911235570907592","0.9512767791748048","0.9073020219802856","0.9911234378814696","0.9090504050254822","0.857461154460907","36","0.9111909866333008","0.3692619204521179","0.2283634692430496","0.9111909866333008","0.4107664227485657","0.3233247399330139"
"experiment1_data_uncorrected_r2_pspnet","finished","-","","","2025-05-19T02:05:10.000Z","93","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9234998226165771","0.3849000930786133","0.23831436038017273","0.9234997630119324","0.4924692213535309","0.39947858452796936","0.9910157918930054","0.9507133960723876","0.906318187713623","0.9910157918930054","0.9081844091415404","0.8561052083969116","36","0.9125962853431702","0.3972089290618897","0.24971604347229004","0.9125962257385254","0.42753130197525024","0.33248353004455566"
"experiment1_data_corrected_wo_annotation_r1_deeplabv3plus","finished","-","","","2025-05-19T02:04:01.000Z","57","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8948870897293091","0.10789443552494048","0.05783819779753685","0.8948870897293091","0.19472768902778623","0.1412293165922165","0.9741320610046388","0.876693606376648","0.7805635929107666","0.9741320610046388","0.806108832359314","0.708584189414978","19","0.8980529308319092","0.0810566395521164","0.042750656604766846","0.8980528712272644","0.15528641641139984","0.10568629205226898"
"experiment1_data_corrected_wo_annotation_r1_unet","finished","-","","","2025-05-19T02:02:51.000Z","59","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.9059122800827026","0.2747918963432312","0.15977102518081665","0.9059122800827026","0.3133177161216736","0.24685057997703552","0.9755818843841552","0.8845615983009338","0.7931309342384338","0.9755819439888","0.8143799901008606","0.7193652987480164","19","0.9037072062492372","0.20632943511009216","0.11614656448364258","0.9037071466445924","0.2802661061286926","0.20145511627197263"
