"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.binary_split","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","test_dataset_acc","test_dataset_acc_benign","test_dataset_acc_malignant","test_dataset_f1","test_dataset_f1_benign","test_dataset_f1_malignant","test_dataset_iou","test_dataset_iou_benign","test_dataset_iou_malignant","test_per_image_acc","test_per_image_acc_benign","test_per_image_acc_malignant","test_per_image_f1","test_per_image_f1_benign","test_per_image_f1_malignant","test_per_image_iou","test_per_image_iou_benign","test_per_image_iou_malignant","train_dataset_acc","train_dataset_acc_benign","train_dataset_acc_malignant","train_dataset_f1","train_dataset_f1_benign","train_dataset_f1_malignant","train_dataset_iou","train_dataset_iou_benign","train_dataset_iou_malignant","train_per_image_acc","train_per_image_acc_benign","train_per_image_acc_malignant","train_per_image_f1","train_per_image_f1_benign","train_per_image_f1_malignant","train_per_image_iou","train_per_image_iou_benign","train_per_image_iou_malignant","trainer/global_step","valid_dataset_acc","valid_dataset_acc_benign","valid_dataset_acc_malignant","valid_dataset_f1","valid_dataset_f1_benign","valid_dataset_f1_malignant","valid_dataset_iou","valid_dataset_iou_benign","valid_dataset_iou_malignant","valid_per_image_acc","valid_per_image_acc_benign","valid_per_image_acc_malignant","valid_per_image_f1","valid_per_image_f1_benign","valid_per_image_f1_malignant","valid_per_image_iou","valid_per_image_iou_benign","valid_per_image_iou_malignant"
"_uncorrected_lm_r1_deeplabv3plus","finished","-","","","2025-05-21T20:19:21.000Z","234","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","deeplabv3plus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","85","0.929703950881958","","","0.7344212532043457","","","0.5809069871902466","","","0.9297038912773132","","","0.6943464279174805","","","0.5744106769561768","","","0.9962284564971924","","","0.9771202206611632","","","0.9553004503250122","","","0.9962284564971924","","","0.9504575729370116","","","0.9244238138198853","","","425","0.9081462621688844","","","0.6461384892463684","","","0.4772561490535736","","","0.9081462621688844","","","0.6034574508666992","","","0.4777947664260864","",""
"_uncorrected_lm_r1_unet","finished","-","","","2025-05-21T20:16:27.000Z","163","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","unet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","57","0.930612325668335","","","0.7184095978736877","","","0.5622788667678833","","","0.9306122064590454","","","0.6819244623184204","","","0.5649447441101074","","","0.993969976902008","","","0.9632434844970704","","","0.9290975332260132","","","0.993969976902008","","","0.932032585144043","","","0.8942644000053406","","","285","0.9066296815872192","","","0.5979588031768799","","","0.4272752702236175","","","0.9066296815872192","","","0.5783682465553284","","","0.4575307071208954","",""
"_uncorrected_lm_r1_unetplusplus","finished","-","","","2025-05-21T20:12:32.000Z","223","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","unetplusplus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","81","0.9264296889305116","","","0.7106614112854004","","","0.5522795915603638","","","0.9264296293258668","","","0.6739388108253479","","","0.5537711381912231","","","0.9963397979736328","","","0.9779868125915528","","","0.956922173500061","","","0.9963397979736328","","","0.9573687314987184","","","0.9294552206993104","","","405","0.9089802503585817","","","0.624411940574646","","","0.45410674810409546","","","0.9089802503585817","","","0.5998333692550659","","","0.4692329168319702","",""
"_uncorrected_lm_r1_manet","finished","-","","","2025-05-21T20:09:29.000Z","172","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","manet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","60","0.9296505451202391","","","0.7260565757751465","","","0.571063756942749","","","0.9296506643295288","","","0.6835950016975403","","","0.5675270557403564","","","0.9947537183761596","","","0.9682428240776062","","","0.9384422302246094","","","0.9947537183761596","","","0.9387781023979188","","","0.905197024345398","","","300","0.9119665622711182","","","0.6474363803863525","","","0.4786943197250366","","","0.9119665622711182","","","0.6167551279067993","","","0.4888035655021667","",""
"_uncorrected_lm_r1_pspnet","finished","-","","","2025-05-21T20:05:41.000Z","217","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","pspnet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","78","0.9253259897232056","","","0.7138849496841431","","","0.5554292798042297","","","0.9253259301185608","","","0.6874116063117981","","","0.5696207284927368","","","0.9964314103126526","","","0.9784066677093506","","","0.957728922367096","","","0.9964314699172974","","","0.9568285346031188","","","0.9306111335754396","","","390","0.9099333882331848","","","0.6474823951721191","","","0.47873419523239136","","","0.9099333882331848","","","0.6215065717697144","","","0.49267035722732544","",""
"_uncorrected_lb_r1_deeplabv3plus","finished","-","","","2025-05-21T20:00:13.000Z","317","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","deeplabv3plus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","118","0.9858230352401732","","","0.8677730560302734","","","0.7671332955360413","","","0.9858230352401732","","","0.8042027950286865","","","0.7226006388664246","","","0.9960256814956664","","","0.9797350168228148","","","0.9602769613265992","","","0.9960256814956664","","","0.960891604423523","","","0.9364551305770874","","","590","0.9663349390029908","","","0.7640813589096069","","","0.6199933290481567","","","0.9663349390029908","","","0.7406320571899414","","","0.6592899560928345","",""
"_uncorrected_lb_r1_unet","finished","-","","","2025-05-21T19:56:22.000Z","219","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","unet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","78","0.9844931364059448","","","0.8616933822631836","","","0.7582782506942749","","","0.9844931364059448","","","0.7833602428436279","","","0.7025213837623596","","","0.9946911931037904","","","0.9725265502929688","","","0.9465292692184448","","","0.9946911334991456","","","0.9497067928314208","","","0.9214860200881958","","","390","0.96707284450531","","","0.7754230499267578","","","0.6363245248794556","","","0.96707284450531","","","0.7366663217544556","","","0.6606818437576294","",""
"_uncorrected_lb_r1_unetplusplus","finished","-","","","2025-05-21T19:52:07.000Z","244","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","unetplusplus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","88","0.984889268875122","","","0.862879753112793","","","0.7602572441101074","","","0.9848892092704772","","","0.7727794647216797","","","0.6887344121932983","","","0.9949891567230223","","","0.9742732048034668","","","0.9498398303985596","","","0.9949891567230223","","","0.9520784616470336","","","0.9254937171936036","","","440","0.962976574897766","","","0.74676114320755","","","0.598290741443634","","","0.962976574897766","","","0.7170383930206299","","","0.6402072310447693","",""
"_uncorrected_lb_r1_manet","finished","-","","","2025-05-21T19:46:48.000Z","307","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","manet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","113","0.9858099818229676","","","0.8706308007240295","","","0.772394061088562","","","0.9858099222183228","","","0.7928691506385803","","","0.7154785990715027","","","0.9960190057754515","","","0.9795960187911988","","","0.960009515285492","","","0.9960190057754515","","","0.960839033126831","","","0.9382045269012452","","","565","0.9659301042556764","","","0.7651879787445068","","","0.624030590057373","","","0.9659300446510316","","","0.7374099493026733","","","0.6598613262176514","",""
"_uncorrected_lb_r1_pspnet","finished","-","","","2025-05-21T19:40:57.000Z","339","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","pspnet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","127","0.9853726625442504","","","0.8675265908241272","","","0.7667016386985779","","","0.9853726625442504","","","0.7850232124328613","","","0.7094569802284241","","","0.996389865875244","","","0.9814532995224","","","0.9635820388793944","","","0.996389865875244","","","0.967826247215271","","","0.9467834234237672","","","635","0.9667280912399292","","","0.775077760219574","","","0.6376469135284424","","","0.9667280912399292","","","0.753766655921936","","","0.6777207851409912","",""
"_uncorrected_nl_r3_deeplabv3plus","finished","-","","","2025-05-21T19:28:29.000Z","182","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","64","0.9225811958312988","0.9727885127067566","0.8482695817947388","0.601902425289154","0.7963472008705139","0.4577430486679077","0.4305905103683472","0.6636424660682678","0.2999130189418793","0.9225812554359436","0.9727885723114014","0.8482695817947388","0.5943901538848877","0.7208669781684875","0.4156166911125183","0.493438184261322","0.6241046190261841","0.31234148144721985","0.9940377473831176","0.9957485198974608","0.9901683926582336","0.9672430753707886","0.9685448408126832","0.9655550718307496","0.9365668296813964","0.9390153884887696","0.9334452748298644","0.9940377473831176","0.9957485795021056","0.9901683926582336","0.9399991035461426","0.9370543956756592","0.9483226537704468","0.9028819799423218","0.9007716774940492","0.9099711179733276","320","0.9431031346321106","0.9612189531326294","0.9200010895729064","0.6673902273178101","0.6257290840148926","0.6927487850189209","0.5050427913665771","0.4579840898513794","0.5361857414245605","0.9431030750274658","0.9612189531326294","0.9200010895729064","0.6374722719192505","0.6280760765075684","0.6513928174972534","0.5186460614204407","0.5178239941596985","0.522857666015625"
"_uncorrected_nl_r3_unet","finished","-","","","2025-05-21T19:25:11.000Z","186","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","66","0.9111827611923218","0.9640160799026488","0.8340719938278198","0.6153955459594727","0.7646690011024475","0.5197448134422302","0.4447028338909149","0.6196461319923401","0.35283246636390686","0.9111828207969666","0.9640160799026488","0.8340719938278198","0.5992301106452942","0.6760197877883911","0.4850473999977112","0.4803543090820313","0.5561739802360535","0.3722764849662781","0.994490385055542","0.9960579872131348","0.9909110069274902","0.9694140553474426","0.9703857898712158","0.9682889580726624","0.940644145011902","0.942479968070984","0.9385281801223756","0.9944903254508972","0.9960580468177797","0.9909110069274902","0.9455024003982544","0.9446404576301576","0.947311282157898","0.9077669978141784","0.906583309173584","0.9103391766548156","330","0.941028356552124","0.9543052911758424","0.9234658479690552","0.7126955986022949","0.6337236166000366","0.7555127143859863","0.5545670986175537","0.46571505069732666","0.6083157658576965","0.9410282373428344","0.9543052911758424","0.9234658479690552","0.6590989828109741","0.609969973564148","0.7252084016799927","0.5299687385559082","0.4851635694503784","0.5898215174674988"
"_uncorrected_nl_r3_unetplusplus","finished","-","","","2025-05-21T19:21:47.000Z","192","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","68","0.921090602874756","0.9726334810256958","0.8444404602050781","0.6000722050666809","0.7939050197601318","0.468913733959198","0.4286453127861023","0.6594521999359131","0.307092547416687","0.921090602874756","0.9726335406303406","0.8444405794143677","0.601341962814331","0.7197019457817078","0.42814069986343384","0.4881945848464966","0.6103501319885254","0.31381678581237793","0.9950857758522034","0.9963813424110411","0.9921343326568604","0.9729337692260742","0.9732797145843506","0.9725282192230223","0.9473003149032592","0.9479506015777588","0.9465466141700744","0.9950857758522034","0.9963812828063964","0.9921343326568604","0.9479467868804932","0.945517122745514","0.95335853099823","0.9158430695533752","0.9130289554595948","0.9221761226654052","340","0.9452857375144958","0.9616039991378784","0.9247654676437378","0.6765722036361694","0.6218608617782593","0.7095804214477539","0.5143537521362305","0.4526062607765198","0.5555455684661865","0.9452857375144958","0.9616039991378784","0.9247654676437378","0.6447816491127014","0.6298017501831055","0.6708810329437256","0.5263578295707703","0.5228965282440186","0.5386080741882324"
